UWI,WELLNAME,CYCLE_INDEX,STARTTIME,GAS_PER_DAY,PLUNGER_SPEED,FLOW_RATE_END_FLOW,AFTERFLOW_MINS,CL_END_FLOW,TUBING_PRESSURE_AVG_FLOW,CASING_PRESSURE_AVG_FLOW,WELL_VENT,LOAD_RATIO_PRIOR_OPEN,CSG_OVER_LINE,CYCLE_LENGTH,SHUTIN_LENGTH,FLOW_LENGTH,CAS_TUB_DIFF_MAX,CAS_TUB_DIFF_AVG,CAS_TUB_DIFF_MIN,CAS_TUB_DIFF_LAST,TUB_LINE_DIFF_MAX,TUB_LINE_DIFF_AVG,TUB_LINE_DIFF_MIN,AVG_BHP,AVG_BHP_SI,AVG_BHP_FLOW,GAS_PER_CYCLE,PLUNGER_TRAVEL_TIME,AVG_SLUG_HEIGHT,WELL_VENT_SEC,MIN_DP,MAX_DP,LEAKING_VALVE,LIFT_MINS,PLUNGER_FALL_TIME,AVG_TUB_MIN_LINE_FLOW_EXCESS,CASING_FLAT_MINS,FALL_EST_DIFF_MINS,PLUNGER_FALL_EXCESS,CSG_TUB_DIFF_MAX_SI,AVG_DP_FLOW,SLUG_ARRIVAL,SLUG_SIZE_LT_MAX,ARRIVAL_SENSOR_FAIL,CONSEC_NON_ARRIVALS,CAS_TUB_DIFF_MAX_SI,MAX_SLUG_SIZE,TUB_LT_LINE_SI_MINS,DP_FLOW_GT_115_MINS,DP_FLOW_GT_MACH_MINS,TUB_LINE_DIFF_MAX_SI,PLUNGER_FALL_EST_LIQUID,PLUNGER_FALL_EST_GAS,PLUNGER_FALL_EST_TOTAL_CSN,CSG_BUILD_RATE,SLUG_CHANGE_AT_OPEN,CSG_RISE_TOTAL_SI,LINE_PRESSURE_AVG_FLOW,SLUG_RATE_PER_DAY,OFF_TIME_LONG_PCENT,SLUG_SIZE_AT_OPEN,SLUG_PCENT_MAX_OPEN,TUB_CAS_ANNULUS_BRIDGE,PERCENT_ON_TIME_VENTING,LINE_PRESSURE_AVG_SI,CASING_DIFF,LINE_PRESSURE_JUMP_AT_OPEN,ARRIVAL_FAST_DRY,AVG_CSG_MIN_LINE,AVG_CSG_MIN_LINE_SHUTIN,GAS_IN_TUBING_BEFORE_OPEN,GAS_PRODUCED_BEFORE_ARRIVAL,GAS_RATIO_PRODUCED_OVER_STORED,FDT,FSPUDDATE,CASING_ID,TUBING_ID,TUBING_LENGTH_FT,CSG_LINE_DIFF_MAX_SI,PERCENT_CL_END_FLOW
3003922192,SAN JUAN 30-5 UNIT #14A,11,2021-01-18 07:31:52,41.81,1350.58,263.8,1.0,218.93,62.95,104.4,,0.05,1.9,2418.0,2100.0,318.0,41.5,40.9,40.5,2.6,2.2,2.0,1.8,119.91,120.18,118.32,1.17,259.0,5.6,,14.9,52.9,0,4.3,20.0,2.0,9.87,15.0,1.22,29.5,32.96,1,1.0,0,0,29.5,660.0,0.0,0.0,0.0,49.1,0.4,23.3,28.7,0.1,-0.08,7.3,60.95,0.71,0.43,72.0,0.11,0,,94.3,,11.2,0.0,47.67,48.54,0.857,0.934,1.09,44212.3138,29666.0,6.456,1.995,5830,51.7,120.0
3003922192,SAN JUAN 30-5 UNIT #14A,12,2021-01-18 08:12:10,34.76,1399.2,266.7,1.0,217.15,61.4,103.92,,0.07,1.97,2411.0,2101.0,310.0,42.0,41.67,41.3,3.8,2.1,2.1,2.1,119.95,120.26,117.77,0.97,250.0,9.2,,19.2,79.5,0,4.2,12.0,2.1,8.18,6.1,1.21,27.9,40.0,1,1.0,0,0,27.9,496.0,0.0,0.0,1.0,49.9,0.6,23.3,28.9,0.2,-0.05,7.3,59.3,1.43,0.17,105.0,0.21,0,,97.5,,5.1,0.0,47.98,48.47,0.846,0.765,0.9,44212.34178,29666.0,6.456,1.995,5830,53.7,123.0
3003922192,SAN JUAN 30-5 UNIT #14A,13,2021-01-18 08:52:21,37.05,1320.0,280.6,1.0,221.22,63.7,104.14,,0.04,1.91,2425.0,2100.0,325.0,41.1,40.3,39.7,1.9,2.1,2.1,2.1,119.92,120.19,118.02,1.04,265.0,4.8,,17.3,99.1,0,4.4,20.0,2.1,7.35,15.0,1.22,28.3,46.48,1,1.0,0,0,28.3,535.0,0.0,0.0,1.0,50.0,0.3,23.3,28.6,0.25,-0.04,7.3,61.6,0.71,0.43,53.0,0.1,0,,99.1,,5.7,0.0,47.1,47.7,0.864,0.839,0.97,44212.36969,29666.0,6.456,1.995,5830,51.9,127.0
3003922192,SAN JUAN 30-5 UNIT #14A,14,2021-01-18 09:32:46,34.65,1355.81,260.7,1.0,218.58,62.85,104.33,,0.06,1.91,2419.0,2101.0,318.0,42.1,41.25,40.5,2.8,2.3,2.15,2.0,119.95,120.24,118.24,0.97,258.0,7.4,,9.3,48.9,0,4.3,8.0,2.15,7.78,6.1,1.21,29.3,27.72,1,1.0,0,0,29.3,704.0,0.0,0.0,0.0,49.0,0.6,23.3,28.9,0.15,-0.17,7.1,60.7,1.07,0.17,78.0,0.11,0,,95.8,,12.2,0.0,47.71,48.57,0.852,0.814,0.96,44212.39775,29666.0,6.456,1.995,5830,52.2,119.0
3003922192,SAN JUAN 30-5 UNIT #14A,15,2021-01-18 10:13:05,40.34,0.0,95.1,0.0,215.0,62.14,103.51,,0.06,1.86,2870.0,2149.0,721.0,42.7,40.99,39.1,2.4,2.2,1.65,1.3,119.63,120.43,117.3,1.34,721.0,6.9,,3.0,53.3,0,12.0,9.0,1.65,7.9,6.9,1.24,28.3,4.02,1,1.0,1,1,28.3,657.0,0.0,0.0,0.0,49.8,0.6,23.3,28.9,0.25,-0.25,7.3,60.49,0.9,0.2,67.0,0.1,0,,98.2,,5.8,,47.26,48.69,0.857,,,44212.42575,29666.0,6.456,1.995,5830,53.1,44.0
3003922192,SAN JUAN 30-5 UNIT #14A,16,2021-01-18 11:00:55,36.42,0.0,80.5,0.1,212.65,58.78,103.25,,0.11,1.92,3013.0,2292.0,721.0,44.4,43.85,42.6,5.4,2.1,1.59,1.3,119.65,120.47,117.01,1.27,713.0,12.7,,2.3,62.1,0,11.9,19.0,1.59,11.12,19.2,1.3,32.4,2.88,1,1.0,1,2,32.4,258.0,0.0,0.0,1.0,46.8,1.0,23.3,29.3,0.15,-0.09,6.9,57.19,1.43,0.5,150.0,0.58,0,,100.7,,4.6,,47.08,47.59,0.833,,,44212.45897,29666.0,6.456,1.995,5830,52.2,38.0
3003922192,SAN JUAN 30-5 UNIT #14A,17,2021-01-18 11:51:08,20.66,1611.98,380.2,1.0,223.66,65.1,106.2,,,1.93,4641.0,4363.0,278.0,41.8,40.97,40.2,-0.7,3.1,3.1,3.1,122.62,122.78,120.36,1.11,217.0,0.0,,22.8,79.7,0,3.6,17.0,3.1,20.85,55.7,2.5,28.9,49.05,1,1.0,0,0,28.9,158.0,0.0,0.0,1.0,54.4,0.8,23.3,29.1,0.1,,8.8,62.0,0.0,0.77,3.0,0.02,0,,100.8,,19.7,0.0,49.94,50.5,,0.853,,44212.49384,29666.0,6.456,1.995,5830,53.7,170.0
3003922192,SAN JUAN 30-5 UNIT #14A,18,2021-01-18 13:08:29,38.44,1439.51,289.3,1.0,220.87,63.5,104.54,,,1.93,2450.0,2147.0,303.0,42.3,41.17,40.1,-0.3,2.3,2.3,2.3,121.27,121.66,118.48,1.09,243.0,0.0,,20.4,106.2,0,4.1,19.0,2.3,11.27,16.8,1.26,26.5,55.48,1,,0,0,26.5,330.0,0.0,0.0,1.0,53.2,0.2,23.3,28.5,0.1,,7.0,61.2,0.0,0.48,0.0,,0,,95.7,,6.1,0.0,49.28,50.08,,0.903,,44212.54756,29666.0,6.456,1.995,5830,52.9,131.0
3003922192,SAN JUAN 30-5 UNIT #14A,19,2021-01-18 13:49:19,32.53,1310.11,258.9,1.0,224.35,66.35,104.97,,0.02,1.89,2762.0,2435.0,327.0,40.3,38.65,37.4,1.2,2.8,2.55,2.3,121.09,121.41,118.96,1.04,267.0,2.8,,9.2,62.1,0,4.5,19.0,2.55,10.9,21.6,1.41,28.4,31.62,1,1.0,0,0,28.4,443.0,0.0,0.0,0.0,50.7,0.5,23.3,28.8,0.05,-0.15,7.8,63.8,0.31,0.54,33.0,0.07,0,,98.0,,6.4,0.0,48.44,49.26,0.878,0.86,0.98,44212.57591,29666.0,6.456,1.995,5830,51.9,115.0
3003922192,SAN JUAN 30-5 UNIT #14A,20,2021-01-18 14:35:21,36.53,1325.0,301.2,1.0,223.66,65.1,104.82,,0.02,1.9,2791.0,2467.0,324.0,39.4,39.03,38.7,1.2,2.6,2.6,2.6,121.18,121.47,118.79,1.18,264.0,2.3,,18.5,132.2,0,4.4,14.0,2.6,12.47,12.3,1.43,27.7,63.15,1,1.0,0,0,27.7,413.0,0.0,0.0,2.0,50.8,0.5,23.3,28.8,0.13,-0.25,7.4,62.5,0.31,0.29,33.0,0.08,0,,93.7,,7.1,0.0,49.16,50.01,0.879,0.971,1.1,44212.60788,29666.0,6.456,1.995,5830,52.6,135.0
3003922192,SAN JUAN 30-5 UNIT #14A,21,2021-01-18 15:21:52,34.67,1507.76,301.3,1.0,219.82,62.9,104.16,,0.02,1.88,2891.0,2598.0,293.0,43.2,41.87,40.3,0.8,2.4,2.4,2.4,121.16,121.52,118.04,1.16,232.0,1.8,,21.2,89.7,0,3.9,19.0,2.4,11.17,24.3,1.5,28.7,53.25,1,1.0,0,0,28.7,369.0,0.0,0.0,2.0,50.8,0.5,23.3,28.8,0.1,-0.21,8.0,60.5,0.3,0.55,22.0,0.06,0,,94.3,,5.3,0.0,48.5,49.05,0.885,0.894,1.01,44212.64019,29666.0,6.456,1.995,5830,52.3,137.0
3003922192,SAN JUAN 30-5 UNIT #14A,22,2021-01-18 16:10:03,34.86,1305.22,263.0,1.0,219.46,62.7,103.76,,0.04,1.93,2429.0,2100.0,329.0,40.9,40.63,40.3,2.0,2.1,2.1,2.1,120.54,120.96,117.59,0.98,268.0,5.1,,14.5,78.3,0,4.5,18.0,2.1,8.05,17.0,1.22,27.5,43.3,1,1.0,0,0,27.5,488.0,0.0,0.0,1.0,50.9,0.5,23.3,28.8,0.07,-0.18,7.4,60.6,0.71,0.49,55.0,0.11,0,,99.1,,4.8,0.0,48.83,49.61,0.865,0.794,0.92,44212.67365,29666.0,6.456,1.995,5830,52.9,120.0
3003922192,SAN JUAN 30-5 UNIT #14A,23,2021-01-18 16:50:32,35.35,1253.76,285.1,1.0,221.92,64.1,104.26,,0.06,1.86,2542.0,2203.0,339.0,40.9,40.13,39.3,2.7,2.3,2.3,2.3,120.44,120.75,118.16,1.04,279.0,7.2,,17.0,84.0,0,4.7,16.0,2.3,9.25,20.7,1.27,29.5,46.03,1,1.0,0,0,29.5,671.0,0.0,0.0,1.0,47.8,0.6,23.3,28.9,0.07,-0.25,7.4,61.8,1.02,0.57,75.0,0.11,0,,97.2,,5.0,0.0,47.79,48.51,0.857,0.835,0.97,44212.70176,29666.0,6.456,1.995,5830,52.2,128.0
3003922192,SAN JUAN 30-5 UNIT #14A,24,2021-01-18 17:32:54,35.19,1290.77,263.0,1.0,218.58,62.95,104.55,,0.08,1.92,2431.0,2100.0,331.0,42.7,41.53,40.7,4.0,2.8,2.5,2.2,120.21,120.5,118.49,0.99,271.0,9.7,,0.3,55.6,0,4.5,16.0,2.5,8.9,19.0,1.21,30.5,29.08,1,1.0,0,0,30.5,493.0,0.0,0.0,0.0,49.7,0.7,23.3,29.0,0.15,-0.09,7.5,60.45,1.42,0.54,111.0,0.23,0,,94.8,,6.7,0.0,48.46,49.03,0.846,0.74,0.87,44212.73118,29666.0,6.456,1.995,5830,54.1,120.0
3003922192,SAN JUAN 30-5 UNIT #14A,25,2021-01-18 18:13:25,37.54,1310.11,308.9,1.0,220.52,63.3,104.5,,0.07,1.85,2670.0,2343.0,327.0,41.1,40.77,40.3,3.0,2.4,2.4,2.4,120.55,120.83,118.43,1.16,267.0,7.8,,22.0,118.8,0,4.5,16.0,2.4,11.47,23.1,1.35,30.1,56.15,1,1.0,0,0,30.1,651.0,0.0,0.0,1.0,47.3,0.7,23.3,29.0,0.1,-0.25,7.3,60.9,0.97,0.59,83.0,0.13,0,,100.4,,5.6,0.0,47.68,48.24,0.854,0.918,1.07,44212.75932,29666.0,6.456,1.995,5830,50.3,140.0
